text_id	word_id	word	context_limited_surprisal_context_1	context_limited_surprisal_context_2	context_limited_surprisal_context_3	context_limited_surprisal_context_4
0	0	If	5.8470354080200195	5.8470354080200195	5.8470354080200195	5.8470354080200195
0	1	you	1.819051742553711	1.819051742553711	1.819051742553711	1.819051742553711
0	2	were	4.506938934326172	4.413644790649414	4.413644790649414	4.413644790649414
0	3	to	5.067154884338379	4.033083915710449	1.352848768234253	1.352848768234253
0	4	journey	11.522911071777344	10.814091682434082	9.846074104309082	9.860763549804688
0	5	to	2.2016429901123047	1.0755959749221802	1.2011098861694336	1.2294074296951294
0	6	the	1.9643449783325195	1.2549405097961426	1.0714702606201172	1.0792028903961182
0	7	North	7.666823387145996	7.360260963439941	4.938991546630859	4.984781265258789
0	8	of	4.500588893890381	4.507901191711426	3.7975046634674072	4.617979526519775
0	9	England,	9.701284408569336	6.470785140991211	2.8856513500213623	3.779109001159668
0	10	you	5.721512794494629	6.155708312988281	5.384956359863281	5.6045002937316895
0	11	would	4.703830242156982	3.4377357959747314	3.3953537940979004	3.594569683074951
0	12	come	4.8154616355896	5.793112277984619	5.860019683837891	5.717845439910889
0	13	to	1.7491629123687744	1.6633555889129639	1.4731676578521729	1.0073844194412231
0	14	a	3.5436792373657227	2.736091136932373	3.1070969104766846	3.0734362602233887
0	15	valley	10.44651985168457	10.63298511505127	9.70147705078125	9.103708267211914
0	16	that	4.641607761383057	3.0616672039031982	3.1443140506744385	3.2322850227355957
0	17	is	3.4978692531585693	2.4420225620269775	2.4783692359924316	2.1983704566955566
0	18	surrounded	9.168008804321289	8.074532508850098	5.3284831047058105	4.865777015686035
0	19	by	0.3472940921783447	0.08375206589698792	0.0794035941362381	0.09593406319618225
0	20	moors	17.09001350402832	12.725543975830078	12.327831268310547	13.04460334777832
0	21	as	4.61934757232666	4.5284423828125	5.219770431518555	5.251053810119629
0	22	high	6.311997890472412	6.041199684143066	5.786828517913818	4.614222049713135
0	23	as	5.113518714904785	0.5205908417701721	0.22026973962783813	0.18042705953121185
0	24	mountains.	14.67401123046875	12.70928955078125	13.424423217773438	10.404401779174805
0	25	It	3.3144752979278564	3.114760398864746	2.821889877319336	2.8701224327087402
0	26	is	1.0025129318237305	1.3319835662841797	1.1731462478637695	1.0743606090545654
0	27	in	4.565797805786133	4.991345405578613	4.419510841369629	4.259647369384766
0	28	this	3.983747720718384	4.471879005432129	1.545686960220337	2.2531323432922363
0	29	valley	11.425249099731445	10.330498695373535	9.499957084655762	9.744844436645508
0	30	where	4.693439483642578	4.299424171447754	4.33545446395874	3.4519877433776855
