text_id	word_id	word	context_limited_surprisal_context_1	context_limited_surprisal_context_2	context_limited_surprisal_context_3	context_limited_surprisal_context_4
0	0	If	5.914687156677246	5.914687156677246	5.914687156677246	5.914687156677246
0	1	you	1.4758045673370361	1.4758045673370361	1.4758045673370361	1.4758045673370361
0	2	were	4.73033332824707	4.446310043334961	4.446310043334961	4.446310043334961
0	3	to	4.641276836395264	3.943469285964966	1.4670370817184448	1.4670370817184448
0	4	journey	11.875712394714355	10.901789665222168	10.01591682434082	10.086186408996582
0	5	to	1.819262981414795	1.2758744955062866	1.1954444646835327	1.1817631721496582
0	6	the	2.1720519065856934	1.6320128440856934	1.097778558731079	0.982833743095398
0	7	North	8.033811569213867	7.612669944763184	4.590914726257324	4.9102463722229
0	8	of	4.834478378295898	4.649927139282227	3.888016700744629	4.028581619262695
0	9	England,	9.448917388916016	5.082945823669434	2.612736225128174	3.869638681411743
0	10	you	5.599692344665527	5.993969917297363	5.246013641357422	5.22823429107666
0	11	would	4.786933422088623	3.1993441581726074	3.2130985260009766	3.4024500846862793
0	12	come	5.251182556152344	5.959432125091553	5.486693382263184	5.532954216003418
0	13	to	1.576542615890503	1.5520234107971191	1.2970187664031982	0.9504576921463013
0	14	a	3.819197654724121	2.829528331756592	3.011707067489624	3.273296356201172
0	15	valley	10.31185531616211	10.292007446289062	9.468693733215332	9.550958633422852
0	16	that	4.278334140777588	3.24452543258667	3.2293074131011963	3.3180317878723145
0	17	is	3.6470348834991455	2.349121570587158	2.3033509254455566	2.305271863937378
0	18	surrounded	8.598026275634766	8.135106086730957	5.146709442138672	4.636307716369629
0	19	by	0.2843881845474243	0.09241590648889542	0.09185480326414108	0.10088486969470978
0	20	moors	16.254804611206055	12.931981086730957	12.321256637573242	13.174392700195312
0	21	as	4.554377555847168	4.781470775604248	4.857907295227051	5.1429572105407715
0	22	high	6.503092288970947	6.368010520935059	5.651304244995117	4.040091037750244
0	23	as	4.619202136993408	0.3491208255290985	0.2920996844768524	0.14491084218025208
0	24	mountains.	14.519554138183594	12.554305076599121	13.829294204711914	8.144853591918945
0	25	It	3.3737542629241943	3.1903998851776123	2.979534149169922	3.166752576828003
0	26	is	1.1296429634094238	1.3144162893295288	1.1913129091262817	1.0372333526611328
0	27	in	4.523576736450195	4.899113655090332	4.493544101715088	4.433115482330322
0	28	this	3.912454128265381	4.26312780380249	1.471270203590393	1.7487902641296387
0	29	valley	11.019694328308105	9.835099220275879	10.146734237670898	9.734508514404297
0	30	where	5.922423362731934	4.811380386352539	4.447607517242432	3.1693732738494873
0	31	you	3.0891060829162598	4.101495265960693	3.443129777908325	3.28721284866333
0	32	would	4.786933422088623	4.025251865386963	4.670624256134033	4.568401336669922
0	33	find	6.0250091552734375	4.334227561950684	3.3738861083984375	2.753934860229492
0	34	the	1.855987787246704	2.3112192153930664	2.5178043842315674	1.8234755992889404
0	35	city	6.773569107055664	7.68269157409668	6.678481101989746	7.415371894836426
0	36	of	1.8102920055389404	1.2857038974761963	1.2022597789764404	1.4976997375488281
0	37	Bradford,	13.998527526855469	9.78585433959961	8.756595611572266	10.866207122802734
0	38	where	6.037619113922119	4.710704326629639	3.2952280044555664	3.5871641635894775
0	39	once	8.018977165222168	8.191394805908203	7.9844465255737305	7.890567779541016
0	40	a	2.8364603519439697	2.9071402549743652	2.7009873390197754	2.7035884857177734
0	41	thousand	7.7346110343933105	8.132896423339844	6.059609889984131	5.707620143890381
0	42	spinning	11.199647903442383	10.190753936767578	11.32554817199707	10.48521614074707
0	43	jennies	14.672032356262207	9.831682205200195	10.012016296386719	9.33426570892334
0	44	that	4.165374279022217	3.2827422618865967	3.654325246810913	3.7462263107299805
0	45	hummed	16.6852970123291	12.373120307922363	10.395981788635254	7.9106597900390625
0	46	and	2.4646799564361572	2.3322582244873047	1.9336339235305786	1.492611050605774
0	47	clattered	15.263717651367188	6.368294715881348	5.60252046585083	5.124044418334961
0	48	spun	15.281705856323242	15.4782133102417	15.224604606628418	14.159863471984863
0	49	wool	10.256683349609375	8.363036155700684	8.285833358764648	7.483057022094727
0	50	into	7.457279682159424	2.576725959777832	2.670368194580078	2.320967435836792
0	51	money	8.44097900390625	8.622427940368652	9.311737060546875	9.961503982543945
0	52	for	2.922840118408203	2.4968247413635254	2.5732522010803223	2.0899109840393066
0	53	the	1.6021461486816406	1.7966409921646118	1.71458101272583	1.5954487323760986
0	54	long-bearded	17.880399703979492	17.736629486083984	18.463184356689453	19.104948043823242
0	55	mill	10.936614990234375	10.876252174377441	11.38715934753418	11.072662353515625
0	56	owners.	10.476428031921387	5.948509693145752	6.3054914474487305	5.936846733093262
0	57	That	4.873621940612793	5.38232421875	5.550144195556641	5.388171672821045
0	58	all	5.713371276855469	6.641624450683594	6.134166717529297	5.775485038757324
0	59	mill	13.584028244018555	14.762246131896973	14.911239624023438	13.760958671569824
0	60	owners	8.496227264404297	6.3438897132873535	4.275300025939941	5.039173126220703
0	61	were	3.90562105178833	3.066190242767334	2.794217348098755	2.3930559158325195
0	62	generally	7.051301956176758	6.701838493347168	5.831398010253906	6.951925277709961
0	63	busy	9.382956504821777	8.747380256652832	7.656595230102539	7.404687881469727
0	64	as	4.343492031097412	4.356766700744629	4.66611385345459	5.355226039886475
0	65	beavers	14.96091079711914	9.333561897277832	10.811263084411621	9.712982177734375
0	66	and	1.8028769493103027	1.6923928260803223	2.294177770614624	2.2055788040161133
0	67	quite	9.16466999053955	10.187673568725586	10.589550018310547	8.754659652709961
0	68	pleased	7.753314018249512	6.146919250488281	6.237511157989502	6.706686496734619
0	69	with	1.4979761838912964	0.7180258631706238	0.5513592958450317	0.39441192150115967
0	70	themselves	9.528077125549316	5.130523204803467	5.025731563568115	3.4779815673828125
0	71	for	4.065032005310059	3.6041908264160156	1.2923685312271118	1.3597031831741333
0	72	being	6.783590793609619	4.659686088562012	3.4617154598236084	2.444009304046631
0	73	so	5.594866752624512	2.9800662994384766	3.368971109390259	2.1925671100616455
0	74	successful	9.93088436126709	6.124945163726807	6.454986572265625	6.506046295166016
0	75	and	2.7497355937957764	2.984771490097046	2.7024736404418945	2.226320743560791
0	76	well	8.108112335205078	5.576292991638184	4.451266288757324	5.13559103012085
0	77	off	7.862013816833496	6.208690643310547	8.377281188964844	9.375286102294922
0	78	was	7.564166069030762	6.626632213592529	5.7578325271606445	6.0945329666137695
0	79	known	6.8808274269104	7.99288272857666	7.351473331451416	7.5355072021484375
0	80	to	1.8885791301727295	1.3268226385116577	1.2245736122131348	0.9106143116950989
0	81	the	2.1720519065856934	2.58884596824646	2.5613889694213867	2.074392557144165
0	82	residents	9.631511688232422	9.494034767150879	7.967128753662109	6.759819507598877
0	83	of	1.676932454109192	0.7748129963874817	0.5013116002082825	0.3461351990699768
0	84	Bradford,	13.998527526855469	10.035928726196289	10.807857513427734	10.303930282592773
0	85	and	3.0237762928009033	3.1138756275177	3.4668612480163574	2.994859457015991
0	86	if	6.341829299926758	6.264959812164307	5.912042617797852	5.961174011230469
0	87	you	1.9514895677566528	1.7167565822601318	1.8537615537643433	2.076693534851074
0	88	were	4.73033332824707	3.8869223594665527	4.117398738861084	4.182927131652832
0	89	to	4.641276836395264	3.943469285964966	1.6573143005371094	1.3133649826049805
0	90	go	5.140939712524414	4.498952388763428	3.6154608726501465	3.595276355743408
0	91	into	3.917283535003662	3.420001745223999	2.931452512741089	3.074277877807617
0	92	the	1.0515624284744263	1.2312194108963013	1.2275429964065552	1.4953012466430664
0	93	city	6.773569107055664	6.008399963378906	4.988368511199951	4.475905418395996
0	94	to	3.290391683578491	3.361288547515869	2.945763111114502	1.988094449043274
0	95	visit	7.0087666511535645	6.402801513671875	5.740838527679443	4.2080912590026855
0	96	the	1.739985704421997	1.6326652765274048	2.0168650150299072	1.240634799003601
0	97	stately	12.229973793029785	10.295943260192871	9.735968589782715	8.72746753692627
0	98	City	10.468646049499512	8.817230224609375	7.781899452209473	7.7933149337768555
0	99	Hall,	5.479375839233398	2.886345624923706	2.4109394550323486	2.8355228900909424
0	100	you	5.882084846496582	5.694266319274902	5.910668849945068	5.776960372924805
