	text_id	word_id	ref_token	skipped	time	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
0	1	0	Muinaisen	0.0	253.93617021276594	13.104043484664652	9.0	Muinaisen	36.642823964357376	37.026924	1															
1	1	1	roomalaisen	0.0	271.3191489361702	30.48702220806891	11.0	roomalaisen	19.63324324786663	19.642101	1	Muinaisen			36.642823964357376			37.026924			1.0			9.0		
2	1	2	mytologian	0.0	312.59574468085106	71.76361795274975	10.0	mytologian	9.129990577697754	9.152334	1	roomalaisen	Muinaisen		19.63324324786663	36.642823964357376		19.642101	37.026924		1.0	1.0		11.0	9.0	
3	1	3	mukaan	0.0851063829787234	199.4255319148936	-41.40659481320768	6.0	mukaan	1.1826332211494446	1.193675	1	mytologian	roomalaisen	Muinaisen	9.129990577697754	19.63324324786663	36.642823964357376	9.152334	19.642101	37.026924	1.0	1.0	1.0	10.0	11.0	9.0
4	1	4	Janus	0.0851063829787234	264.6595744680851	23.8274477399838	5.0	Janus	10.537668712437153	10.554636	1	mukaan	mytologian	roomalaisen	1.1826332211494446	9.129990577697754	19.63324324786663	1.193675	9.152334	19.642101	1.0	1.0	1.0	6.0	10.0	11.0
5	1	5	oli	0.2765957446808511	152.29787234042553	-88.53425438767576	3.0	oli	1.4893212509341538	1.5943305	1	Janus	mukaan	mytologian	10.537668712437153	1.1826332211494446	9.129990577697754	10.554636	1.193675	9.152334	1.0	1.0	1.0	5.0	6.0	10.0
6	1	6	alkujen	0.0	391.5744680851064	150.74234135700507	7.0	alkujen	14.208900287747383	14.139226	1	oli	Janus	mukaan	1.4893212509341538	10.537668712437153	1.1826332211494446	1.5943305	10.554636	1.193675	1.0	1.0	1.0	3.0	5.0	6.0
7	1	7	ja	0.7021276595744681	52.40425531914894	-188.42787140895237	2.0	ja	4.7726212637498975	4.831957	1	alkujen	oli	Janus	14.208900287747383	1.4893212509341538	10.537668712437153	14.139226	1.5943305	10.554636	1.0	1.0	1.0	7.0	3.0	5.0
8	1	8	porttien	0.0	413.0	172.1678732718987	8.0	porttien	10.405044715851544	10.392084	1	ja	alkujen	oli	4.7726212637498975	14.208900287747383	1.4893212509341538	4.831957	14.139226	1.5943305	1.0	1.0	1.0	2.0	7.0	3.0
9	1	9	jumala.	0.1702127659574468	200.80851063829786	-40.02361608980343	7.0	jumala.	3.280130594968796	3.1781445	1	porttien	ja	alkujen	10.405044715851544	4.7726212637498975	14.208900287747383	10.392084	4.831957	14.139226	1.0	1.0	1.0	8.0	2.0	7.0
10	1	10	Hän	0.5957446808510638	65.36170212765957	-175.47042460044173	3.0	Hän	1.5474771559238434	1.5838245	1	jumala.	porttien	ja	3.280130594968796	10.405044715851544	4.7726212637498975	3.1781445	10.392084	4.831957	1.0	1.0	1.0	7.0	8.0	2.0
11	1	11	oli	0.2553191489361702	161.08510638297872	-79.74702034512258	3.0	oli	0.8470956301316619	0.9378421	1	Hän	jumala.	porttien	1.5474771559238434	3.280130594968796	10.405044715851544	1.5838245	3.1781445	10.392084	1.0	1.0	1.0	3.0	7.0	8.0
12	1	12	kaksoisluonteinen	0.0	825.7021276595744	584.8700009314732	17.0	kaksoisluonteinen	14.320444464683533	13.612807	1	oli	Hän	jumala.	0.8470956301316619	1.5474771559238434	3.280130594968796	0.9378421	1.5838245	3.1781445	1.0	1.0	1.0	3.0	3.0	7.0
13	1	13	ja	0.8936170212765957	14.808510638297872	-226.02361608980345	2.0	ja	0.4973732751095667	1.2062783	1	kaksoisluonteinen	oli	Hän	14.320444464683533	0.8470956301316619	1.5474771559238434	13.612807	0.9378421	1.5838245	1.0	1.0	1.0	17.0	3.0	3.0
14	1	14	hänet	0.02127659574468085	241.14893617021278	0.31680944211146184	5.0	hänet	5.6916082301177084	5.6910944	1	ja	kaksoisluonteinen	oli	0.4973732751095667	14.320444464683533	0.8470956301316619	1.2062783	13.612807	0.9378421	1.0	1.0	1.0	2.0	17.0	3.0
